Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
5,te_batchmatmulv2_bbaed307a57d45d0ace88438c2699b145543e77140346ea93b693d31b9bdf9e9__kernel0,AI_CORE,45,441,9.600,1785402658576987.390	,1785402658576996.990	
5,te_add_a19c274e9222a5f3daaa2e27163ccfc04ff50f31d9f42fa6db6f36380f6185bc__kernel0,AI_VECTOR_CORE,45,442,3.080,1785402658576997.010	,1785402658577000.090	
5,te_softmaxv2_675654d044d110d635d37aabfe0704bf11353c7fa13156e498a72f2a08e21d02__kernel0,AI_VECTOR_CORE,45,443,3.260,1785402658577000.130	,1785402658577003.390	
5,te_batchmatmulv2_bd33f7fde4314e857a6fa9233f18deac9095f0100db3583e8c2f8cb67171df5c__kernel0,AI_CORE,45,444,10.260,1785402658577003.410	,1785402658577013.670	
5,N/A,EVENT_WAIT,45,445,0.000,1785402658577013.710	,1785402658577013.710	
5,N/A,EVENT_RESET,45,446,0.080,1785402658577013.750	,1785402658577013.830	
5,te_concatd_9c3ad382f53f18d03eb0afad5dba932ea3575822cf312aa31245efed5c0aa030__kernel0,AI_VECTOR_CORE,45,447,3.840,1785402658577013.850	,1785402658577017.690	
5,te_expand_5048d24604c4bc1589d7bcb2c8bcb22aed64c94523ab27bbcba0a8b658720694__kernel0,AI_VECTOR_CORE,45,448,6.420,1785402658577017.710	,1785402658577024.130	
5,te_batchmatmulv2_21274bfb90e61e96033976ae0d2c5f984ebaf3368052454afdb1d5cc7eb8ba94__kernel0,AI_CORE,45,449,9.940,1785402658577024.170	,1785402658577034.110	
5,te_batchmatmulv2_1a7623436760f43f8830108778d226c7539c93ee710d41b677899594c532065f__kernel0,AI_CORE,45,450,12.360,1785402658577034.130	,1785402658577046.490	
5,te_fused_op_add_cast_square_reduce_mean_d_add_sqrt_real_div_cast_mul_mul_b4184ab7a50f49d5ec24152102e1a0837f5b5f6af2def2ac01221b5f00656995__kernel0,AI_VECTOR_CORE,45,451,1.480,1785402658577046.510	,1785402658577047.990	
5,te_batchmatmulv2_5bc4a3f4457a6a5a114b79bff1e406a6d4713daf9a5783dfd4c31d81cd973027__kernel0,AI_CORE,45,452,25.160,1785402658577048.010	,1785402658577073.170	
5,te_batchmatmulv2_5bc4a3f4457a6a5a114b79bff1e406a6d4713daf9a5783dfd4c31d81cd973027__kernel0,AI_CORE,45,453,25.020,1785402658577073.190	,1785402658577098.210	
5,te_fused_op_sigmoid_mul_mul_91049156346eda8b712594a3bab86d59e5bda1ae01fb825b2a6bbcb27794ed85__kernel0,AI_VECTOR_CORE,45,454,2.120,1785402658577098.230	,1785402658577100.350	
5,te_batchmatmulv2_0ae2c276ead816541e48edd7baf2088182e52eedbb2a5e7ee27f3dc91e40e7cb__kernel0,AI_CORE,45,455,37.640,1785402658577100.370	,1785402658577138.010	
5,te_fused_op_add_cast_square_reduce_mean_d_add_sqrt_real_div_cast_mul_mul_b4184ab7a50f49d5ec24152102e1a0837f5b5f6af2def2ac01221b5f00656995__kernel0,AI_VECTOR_CORE,45,456,1.720,1785402658577138.030	,1785402658577139.750	
5,N/A,EVENT_RECORD,45,457,0.020,1785402658577139.770	,1785402658577139.790	
5,te_batchmatmulv2_361169014e115f621781e5268aa613ed9c5ffedb4a2bd9cf6672ef848806874c__kernel0,AI_CORE,45,458,10.860,1785402658577139.810	,1785402658577150.670	
5,N/A,EVENT_RESET,44,113,0.100,1785402658577140.710	,1785402658577140.810	
5,N/A,EVENT_RECORD,44,114,0.020,1785402658577140.830	,1785402658577140.850	
5,N/A,EVENT_RECORD,44,115,0.020,1785402658577140.870	,1785402658577140.890	
5,N/A,EVENT_RECORD,44,116,0.020,1785402658577140.910	,1785402658577140.930	
5,N/A,EVENT_WAIT,44,117,10.640,1785402658577140.950	,1785402658577151.590	
5,N/A,EVENT_RECORD,45,459,0.020,1785402658577150.690	,1785402658577150.710	
5,te_batchmatmulv2_bd33f7fde4314e857a6fa9233f18deac9095f0100db3583e8c2f8cb67171df5c__kernel0,AI_CORE,45,460,9.860,1785402658577150.750	,1785402658577160.610	
5,N/A,EVENT_RESET,44,118,0.080,1785402658577151.610	,1785402658577151.690	
5,N/A,EVENT_WAIT,44,119,9.820,1785402658577151.730	,1785402658577161.550	
5,N/A,EVENT_RECORD,45,461,0.020,1785402658577160.630	,1785402658577160.650	
5,N/A,EVENT_WAIT,45,462,1.920,1785402658577160.670	,1785402658577162.590	
5,N/A,EVENT_RESET,44,120,0.100,1785402658577161.570	,1785402658577161.670	
5,N/A,EVENT_RECORD,44,121,0.020,1785402658577161.690	,1785402658577161.710	
5,N/A,EVENT_RECORD,44,122,0.020,1785402658577161.730	,1785402658577161.750	
5,N/A,EVENT_WAIT,44,123,182.500,1785402658577161.770	,1785402658577344.270	
5,N/A,EVENT_RESET,45,463,0.100,1785402658577162.650	,1785402658577162.750	
5,te_gatherv2_32da66449a6dcce3b9ce6f5daa62459d9d4045bcc57dd49b94d6a8070eb661aa__kernel0,AI_VECTOR_CORE,45,464,1.420,1785402658577162.770	,1785402658577164.190	
5,N/A,EVENT_WAIT,45,465,0.020,1785402658577164.210	,1785402658577164.230	
5,N/A,EVENT_RESET,45,466,0.100,1785402658577164.250	,1785402658577164.350	
5,te_gatherv2_32da66449a6dcce3b9ce6f5daa62459d9d4045bcc57dd49b94d6a8070eb661aa__kernel0,AI_VECTOR_CORE,45,467,1.520,1785402658577164.370	,1785402658577165.890	
5,N/A,EVENT_WAIT,45,468,0.020,1785402658577165.910	,1785402658577165.930	
5,N/A,EVENT_RESET,45,469,0.080,1785402658577165.950	,1785402658577166.030	
5,te_rotarypositionembedding_55cda2a9968ed139ed3fa86a56e751904aac86dbc2e553105668df265c4dd275,MIX_AIV,45,470,3.100,1785402658577167.110	,1785402658577170.210	
5,te_concatd_9c3ad382f53f18d03eb0afad5dba932ea3575822cf312aa31245efed5c0aa030__kernel0,AI_VECTOR_CORE,45,471,3.800,1785402658577171.290	,1785402658577175.090	
5,te_expand_5048d24604c4bc1589d7bcb2c8bcb22aed64c94523ab27bbcba0a8b658720694__kernel0,AI_VECTOR_CORE,45,472,8.160,1785402658577175.130	,1785402658577183.290	
5,N/A,EVENT_WAIT,45,473,0.020,1785402658577183.310	,1785402658577183.330	
5,N/A,EVENT_RESET,45,474,0.080,1785402658577183.350	,1785402658577183.430	
5,te_rotarypositionembedding_eede566b717ead18a4218a0c9fa9a80d8fcd61b3195acba056ecd968fa4ce688,MIX_AIV,45,475,3.380,1785402658577184.490	,1785402658577187.870	
5,te_realdiv_b506c0f891f026aed2413a1186e9e94a3d716c388d3b217b504460658630f25b__kernel0,AI_VECTOR_CORE,45,476,1.100,1785402658577188.670	,1785402658577189.770	
5,te_batchmatmulv2_bbaed307a57d45d0ace88438c2699b145543e77140346ea93b693d31b9bdf9e9__kernel0,AI_CORE,45,477,9.320,1785402658577189.790	,1785402658577199.110	
5,te_add_a19c274e9222a5f3daaa2e27163ccfc04ff50f31d9f42fa6db6f36380f6185bc__kernel0,AI_VECTOR_CORE,45,478,4.460,1785402658577199.130	,1785402658577203.590	
5,te_softmaxv2_675654d044d110d635d37aabfe0704bf11353c7fa13156e498a72f2a08e21d02__kernel0,AI_VECTOR_CORE,45,479,2.820,1785402658577203.610	,1785402658577206.430	
5,te_batchmatmulv2_bd33f7fde4314e857a6fa9233f18deac9095f0100db3583e8c2f8cb67171df5c__kernel0,AI_CORE,45,480,9.660,1785402658577206.470	,1785402658577216.130	
5,N/A,EVENT_WAIT,45,481,0.020,1785402658577216.150	,1785402658577216.170	
5,N/A,EVENT_RESET,45,482,0.080,1785402658577216.190	,1785402658577216.270	
5,te_concatd_9c3ad382f53f18d03eb0afad5dba932ea3575822cf312aa31245efed5c0aa030__kernel0,AI_VECTOR_CORE,45,483,3.740,1785402658577216.310	,1785402658577220.050	
5,te_expand_5048d24604c4bc1589d7bcb2c8bcb22aed64c94523ab27bbcba0a8b658720694__kernel0,AI_VECTOR_CORE,45,484,6.520,1785402658577220.070	,1785402658577226.590	
5,te_batchmatmulv2_21274bfb90e61e96033976ae0d2c5f984ebaf3368052454afdb1d5cc7eb8ba94__kernel0,AI_CORE,45,485,10.420,1785402658577226.630	,1785402658577237.050	
5,te_batchmatmulv2_1a7623436760f43f8830108778d226c7539c93ee710d41b677899594c532065f__kernel0,AI_CORE,45,486,11.380,1785402658577237.070	,1785402658577248.450	
5,te_fused_op_add_cast_square_reduce_mean_d_add_sqrt_real_div_cast_mul_mul_b4184ab7a50f49d5ec24152102e1a0837f5b5f6af2def2ac01221b5f00656995__kernel0,AI_VECTOR_CORE,45,487,1.580,1785402658577248.470	,1785402658577250.050	
5,te_batchmatmulv2_5bc4a3f4457a6a5a114b79bff1e406a6d4713daf9a5783dfd4c31d81cd973027__kernel0,AI_CORE,45,488,25.680,1785402658577250.090	,1785402658577275.770	
5,te_batchmatmulv2_5bc4a3f4457a6a5a114b79bff1e406a6d4713daf9a5783dfd4c31d81cd973027__kernel0,AI_CORE,45,489,26.160,1785402658577275.790	,1785402658577301.950	
5,te_fused_op_sigmoid_mul_mul_91049156346eda8b712594a3bab86d59e5bda1ae01fb825b2a6bbcb27794ed85__kernel0,AI_VECTOR_CORE,45,490,2.600,1785402658577301.970	,1785402658577304.570	
5,te_batchmatmulv2_0ae2c276ead816541e48edd7baf2088182e52eedbb2a5e7ee27f3dc91e40e7cb__kernel0,AI_CORE,45,491,37.040,1785402658577304.590	,1785402658577341.630	
5,te_fused_op_add_cast_square_reduce_mean_d_add_sqrt_real_div_cast_mul_mul_b4184ab7a50f49d5ec24152102e1a0837f5b5f6af2def2ac01221b5f00656995__kernel0,AI_VECTOR_CORE,45,492,1.520,1785402658577341.650	,1785402658577343.170	
5,N/A,EVENT_RECORD,45,493,0.020,1785402658577343.190	,1785402658577343.210	
5,te_batchmatmulv2_361169014e115f621781e5268aa613ed9c5ffedb4a2bd9cf6672ef848806874c__kernel0,AI_CORE,45,494,11.300,1785402658577343.230	,1785402658577354.530	
5,N/A,EVENT_RESET,44,124,0.080,1785402658577344.290	,1785402658577344.370	
5,N/A,EVENT_RECORD,44,125,0.020,1785402658577344.390	,1785402658577344.410	
5,N/A,EVENT_RECORD,44,126,0.020,1785402658577344.430	,1785402658577344.450	
5,N/A,EVENT_RECORD,44,127,0.000,1785402658577344.490	,1785402658577344.490	
5,N/A,EVENT_WAIT,44,128,10.920,1785402658577344.530	,1785402658577355.450	
5,N/A,EVENT_RECORD,45,495,0.020,1785402658577354.550	,1785402658577354.570	
5,te_batchmatmulv2_bd33f7fde4314e857a6fa9233f18deac9095f0100db3583e8c2f8cb67171df5c__kernel0,AI_CORE,45,496,10.720,1785402658577354.590	,1785402658577365.310	
5,N/A,EVENT_RESET,44,129,0.100,1785402658577355.510	,1785402658577355.610	
5,N/A,EVENT_WAIT,44,130,10.620,1785402658577355.630	,1785402658577366.250	
5,N/A,EVENT_RECORD,45,497,0.020,1785402658577365.330	,1785402658577365.350	
5,N/A,EVENT_WAIT,45,498,1.960,1785402658577365.370	,1785402658577367.330	
5,N/A,EVENT_RESET,44,131,0.080,1785402658577366.310	,1785402658577366.390	
5,N/A,EVENT_RECORD,44,132,0.020,1785402658577366.410	,1785402658577366.430	
5,N/A,EVENT_RECORD,44,133,0.020,1785402658577366.450	,1785402658577366.470	
5,N/A,EVENT_WAIT,44,134,188.520,1785402658577366.490	,1785402658577555.010	
5,N/A,EVENT_RESET,45,499,0.080,1785402658577367.390	,1785402658577367.470	
5,te_gatherv2_32da66449a6dcce3b9ce6f5daa62459d9d4045bcc57dd49b94d6a8070eb661aa__kernel0,AI_VECTOR_CORE,45,500,1.580,1785402658577367.510	,1785402658577369.090	
5,N/A,EVENT_WAIT,45,501,0.020,1785402658577369.110	,1785402658577369.130	
5,N/A,EVENT_RESET,45,502,0.100,1785402658577369.150	,1785402658577369.250	
5,te_gatherv2_32da66449a6dcce3b9ce6f5daa62459d9d4045bcc57dd49b94d6a8070eb661aa__kernel0,AI_VECTOR_CORE,45,503,1.220,1785402658577369.270	,1785402658577370.490	
5,N/A,EVENT_WAIT,45,504,0.020,1785402658577370.510	,1785402658577370.530	
5,N/A,EVENT_RESET,45,505,0.100,1785402658577370.550	,1785402658577370.650	
5,te_rotarypositionembedding_55cda2a9968ed139ed3fa86a56e751904aac86dbc2e553105668df265c4dd275,MIX_AIV,45,506,3.320,1785402658577372.050	,1785402658577375.370	
5,te_concatd_9c3ad382f53f18d03eb0afad5dba932ea3575822cf312aa31245efed5c0aa030__kernel0,AI_VECTOR_CORE,45,507,3.820,1785402658577376.230	,1785402658577380.050	
5,te_expand_5048d24604c4bc1589d7bcb2c8bcb22aed64c94523ab27bbcba0a8b658720694__kernel0,AI_VECTOR_CORE,45,508,8.840,1785402658577380.090	,1785402658577388.930	
5,N/A,EVENT_WAIT,45,509,0.020,1785402658577388.950	,1785402658577388.970	
5,N/A,EVENT_RESET,45,510,0.080,1785402658577388.990	,1785402658577389.070	
5,te_rotarypositionembedding_eede566b717ead18a4218a0c9fa9a80d8fcd61b3195acba056ecd968fa4ce688,MIX_AIV,45,511,3.380,1785402658577390.010	,1785402658577393.390	
5,te_realdiv_b506c0f891f026aed2413a1186e9e94a3d716c388d3b217b504460658630f25b__kernel0,AI_VECTOR_CORE,45,512,1.260,1785402658577394.190	,1785402658577395.450	
5,te_batchmatmulv2_bbaed307a57d45d0ace88438c2699b145543e77140346ea93b693d31b9bdf9e9__kernel0,AI_CORE,45,513,9.540,1785402658577395.490	,1785402658577405.030	
5,te_add_a19c274e9222a5f3daaa2e27163ccfc04ff50f31d9f42fa6db6f36380f6185bc__kernel0,AI_VECTOR_CORE,45,514,5.140,1785402658577405.050	,1785402658577410.190	
5,te_softmaxv2_675654d044d110d635d37aabfe0704bf11353c7fa13156e498a72f2a08e21d02__kernel0,AI_VECTOR_CORE,45,515,3.260,1785402658577410.210	,1785402658577413.470	
5,te_batchmatmulv2_bd33f7fde4314e857a6fa9233f18deac9095f0100db3583e8c2f8cb67171df5c__kernel0,AI_CORE,45,516,9.740,1785402658577413.490	,1785402658577423.230	
5,N/A,EVENT_WAIT,45,517,0.020,1785402658577423.250	,1785402658577423.270	
5,N/A,EVENT_RESET,45,518,0.100,1785402658577423.290	,1785402658577423.390	
5,te_concatd_9c3ad382f53f18d03eb0afad5dba932ea3575822cf312aa31245efed5c0aa030__kernel0,AI_VECTOR_CORE,45,519,3.840,1785402658577423.410	,1785402658577427.250	
5,te_expand_5048d24604c4bc1589d7bcb2c8bcb22aed64c94523ab27bbcba0a8b658720694__kernel0,AI_VECTOR_CORE,45,520,7.080,1785402658577427.270	,1785402658577434.350	
5,te_batchmatmulv2_21274bfb90e61e96033976ae0d2c5f984ebaf3368052454afdb1d5cc7eb8ba94__kernel0,AI_CORE,45,521,10.620,1785402658577434.370	,1785402658577444.990	
5,te_batchmatmulv2_1a7623436760f43f8830108778d226c7539c93ee710d41b677899594c532065f__kernel0,AI_CORE,45,522,12.380,1785402658577445.010	,1785402658577457.390	
5,te_fused_op_add_cast_square_reduce_mean_d_add_sqrt_real_div_cast_mul_mul_b4184ab7a50f49d5ec24152102e1a0837f5b5f6af2def2ac01221b5f00656995__kernel0,AI_VECTOR_CORE,45,523,1.580,1785402658577457.410	,1785402658577458.990	
5,te_batchmatmulv2_5bc4a3f4457a6a5a114b79bff1e406a6d4713daf9a5783dfd4c31d81cd973027__kernel0,AI_CORE,45,524,26.460,1785402658577459.010	,1785402658577485.470	
5,te_batchmatmulv2_5bc4a3f4457a6a5a114b79bff1e406a6d4713daf9a5783dfd4c31d81cd973027__kernel0,AI_CORE,45,525,26.420,1785402658577485.490	,1785402658577511.910	
5,te_fused_op_sigmoid_mul_mul_91049156346eda8b712594a3bab86d59e5bda1ae01fb825b2a6bbcb27794ed85__kernel0,AI_VECTOR_CORE,45,526,2.100,1785402658577511.930	,1785402658577514.030	
5,te_batchmatmulv2_0ae2c276ead816541e48edd7baf2088182e52eedbb2a5e7ee27f3dc91e40e7cb__kernel0,AI_CORE,45,527,38.380,1785402658577514.050	,1785402658577552.430	
5,te_fused_op_add_cast_square_reduce_mean_d_add_sqrt_real_div_cast_mul_mul_b4184ab7a50f49d5ec24152102e1a0837f5b5f6af2def2ac01221b5f00656995__kernel0,AI_VECTOR_CORE,45,528,1.620,1785402658577552.450	,1785402658577554.070	
5,N/A,EVENT_RECORD,45,529,0.020,1785402658577554.090	,1785402658577554.110	
5,te_batchmatmulv2_361169014e115f621781e5268aa613ed9c5ffedb4a2bd9cf6672ef848806874c__kernel0,AI_CORE,45,530,10.100,1785402658577554.130	,1785402658577564.230	
5,N/A,EVENT_RESET,44,135,0.100,1785402658577555.070	,1785402658577555.170	
5,N/A,EVENT_RECORD,44,136,0.020,1785402658577555.190	,1785402658577555.210	
5,N/A,EVENT_RECORD,44,137,0.020,1785402658577555.230	,1785402658577555.250	
5,N/A,EVENT_RECORD,44,138,0.020,1785402658577555.270	,1785402658577555.290	
5,N/A,EVENT_WAIT,44,139,9.820,1785402658577555.310	,1785402658577565.130	
5,N/A,EVENT_RECORD,45,531,0.020,1785402658577564.250	,1785402658577564.270	
5,te_batchmatmulv2_bd33f7fde4314e857a6fa9233f18deac9095f0100db3583e8c2f8cb67171df5c__kernel0,AI_CORE,45,532,9.540,1785402658577564.290	,1785402658577573.830	
5,N/A,EVENT_RESET,44,140,0.100,1785402658577565.150	,1785402658577565.250	
5,N/A,EVENT_WAIT,44,141,9.480,1785402658577565.270	,1785402658577574.750	
5,N/A,EVENT_RECORD,45,533,0.020,1785402658577573.850	,1785402658577573.870	
5,N/A,EVENT_WAIT,45,534,1.900,1785402658577573.890	,1785402658577575.790	
5,N/A,EVENT_RESET,44,142,0.100,1785402658577574.770	,1785402658577574.870	
5,N/A,EVENT_RECORD,44,143,0.020,1785402658577574.890	,1785402658577574.910	
5,N/A,EVENT_RECORD,44,144,0.020,1785402658577574.930	,1785402658577574.950	
5,N/A,EVENT_WAIT,44,145,184.400,1785402658577574.970	,1785402658577759.370	
5,N/A,EVENT_RESET,45,535,0.100,1785402658577575.830	,1785402658577575.930	
5,te_gatherv2_32da66449a6dcce3b9ce6f5daa62459d9d4045bcc57dd49b94d6a8070eb661aa__kernel0,AI_VECTOR_CORE,45,536,1.300,1785402658577575.950	,1785402658577577.250	
5,N/A,EVENT_WAIT,45,537,0.020,1785402658577577.270	,1785402658577577.290	
5,N/A,EVENT_RESET,45,538,0.100,1785402658577577.310	,1785402658577577.410	
5,te_gatherv2_32da66449a6dcce3b9ce6f5daa62459d9d4045bcc57dd49b94d6a8070eb661aa__kernel0,AI_VECTOR_CORE,45,539,1.300,1785402658577577.430	,1785402658577578.730	
5,N/A,EVENT_WAIT,45,540,0.020,1785402658577578.750	,1785402658577578.770	
5,N/A,EVENT_RESET,45,541,0.100,1785402658577578.790	,1785402658577578.890	
5,te_rotarypositionembedding_55cda2a9968ed139ed3fa86a56e751904aac86dbc2e553105668df265c4dd275,MIX_AIV,45,542,3.480,1785402658577579.970	,1785402658577583.450	
5,te_concatd_9c3ad382f53f18d03eb0afad5dba932ea3575822cf312aa31245efed5c0aa030__kernel0,AI_VECTOR_CORE,45,543,5.840,1785402658577584.130	,1785402658577589.970	
5,te_expand_5048d24604c4bc1589d7bcb2c8bcb22aed64c94523ab27bbcba0a8b658720694__kernel0,AI_VECTOR_CORE,45,544,7.120,1785402658577590.010	,1785402658577597.130	
5,N/A,EVENT_WAIT,45,545,0.000,1785402658577597.170	,1785402658577597.170	
5,N/A,EVENT_RESET,45,546,0.100,1785402658577597.190	,1785402658577597.290	
5,te_rotarypositionembedding_eede566b717ead18a4218a0c9fa9a80d8fcd61b3195acba056ecd968fa4ce688,MIX_AIV,45,547,4.280,1785402658577598.490	,1785402658577602.770	
5,te_realdiv_b506c0f891f026aed2413a1186e9e94a3d716c388d3b217b504460658630f25b__kernel0,AI_VECTOR_CORE,45,548,1.180,1785402658577603.890	,1785402658577605.070	
5,te_batchmatmulv2_bbaed307a57d45d0ace88438c2699b145543e77140346ea93b693d31b9bdf9e9__kernel0,AI_CORE,45,549,9.260,1785402658577605.090	,1785402658577614.350	
5,te_add_a19c274e9222a5f3daaa2e27163ccfc04ff50f31d9f42fa6db6f36380f6185bc__kernel0,AI_VECTOR_CORE,45,550,3.280,1785402658577614.370	,1785402658577617.650	
5,te_softmaxv2_675654d044d110d635d37aabfe0704bf11353c7fa13156e498a72f2a08e21d02__kernel0,AI_VECTOR_CORE,45,551,2.800,1785402658577617.670	,1785402658577620.470	
5,te_batchmatmulv2_bd33f7fde4314e857a6fa9233f18deac9095f0100db3583e8c2f8cb67171df5c__kernel0,AI_CORE,45,552,10.560,1785402658577620.510	,1785402658577631.070	
5,N/A,EVENT_WAIT,45,553,0.020,1785402658577631.090	,1785402658577631.110	
5,N/A,EVENT_RESET,45,554,0.080,1785402658577631.130	,1785402658577631.210	
5,te_concatd_9c3ad382f53f18d03eb0afad5dba932ea3575822cf312aa31245efed5c0aa030__kernel0,AI_VECTOR_CORE,45,555,3.800,1785402658577631.250	,1785402658577635.050	
5,te_expand_5048d24604c4bc1589d7bcb2c8bcb22aed64c94523ab27bbcba0a8b658720694__kernel0,AI_VECTOR_CORE,45,556,6.720,1785402658577635.070	,1785402658577641.790	
5,te_batchmatmulv2_21274bfb90e61e96033976ae0d2c5f984ebaf3368052454afdb1d5cc7eb8ba94__kernel0,AI_CORE,45,557,10.160,1785402658577641.810	,1785402658577651.970	
5,te_batchmatmulv2_1a7623436760f43f8830108778d226c7539c93ee710d41b677899594c532065f__kernel0,AI_CORE,45,558,12.160,1785402658577652.010	,1785402658577664.170	
5,te_fused_op_add_cast_square_reduce_mean_d_add_sqrt_real_div_cast_mul_mul_b4184ab7a50f49d5ec24152102e1a0837f5b5f6af2def2ac01221b5f00656995__kernel0,AI_VECTOR_CORE,45,559,1.500,1785402658577664.190	,1785402658577665.690	
5,te_batchmatmulv2_5bc4a3f4457a6a5a114b79bff1e406a6d4713daf9a5783dfd4c31d81cd973027__kernel0,AI_CORE,45,560,26.400,1785402658577665.710	,1785402658577692.110	
5,te_batchmatmulv2_5bc4a3f4457a6a5a114b79bff1e406a6d4713daf9a5783dfd4c31d81cd973027__kernel0,AI_CORE,45,561,25.080,1785402658577692.130	,1785402658577717.210	
5,te_fused_op_sigmoid_mul_mul_91049156346eda8b712594a3bab86d59e5bda1ae01fb825b2a6bbcb27794ed85__kernel0,AI_VECTOR_CORE,45,562,2.500,1785402658577717.230	,1785402658577719.730	
5,te_batchmatmulv2_0ae2c276ead816541e48edd7baf2088182e52eedbb2a5e7ee27f3dc91e40e7cb__kernel0,AI_CORE,45,563,37.100,1785402658577719.750	,1785402658577756.850	
5,te_fused_op_add_cast_square_reduce_mean_d_add_sqrt_real_div_cast_mul_mul_b4184ab7a50f49d5ec24152102e1a0837f5b5f6af2def2ac01221b5f00656995__kernel0,AI_VECTOR_CORE,45,564,1.580,1785402658577756.870	,1785402658577758.450	
5,N/A,EVENT_RECORD,45,565,0.020,1785402658577758.470	,1785402658577758.490	
5,te_batchmatmulv2_361169014e115f621781e5268aa613ed9c5ffedb4a2bd9cf6672ef848806874c__kernel0,AI_CORE,45,566,10.520,1785402658577758.510	,1785402658577769.030	
5,N/A,EVENT_RESET,44,146,0.080,1785402658577759.390	,1785402658577759.470	
5,N/A,EVENT_RECORD,44,147,0.000,1785402658577759.510	,1785402658577759.510	
5,N/A,EVENT_RECORD,44,148,0.000,1785402658577759.550	,1785402658577759.550	
5,N/A,EVENT_RECORD,44,149,0.020,1785402658577759.590	,1785402658577759.610	
5,N/A,EVENT_WAIT,44,150,10.420,1785402658577759.630	,1785402658577770.050	
5,N/A,EVENT_RECORD,45,567,0.020,1785402658577769.050	,1785402658577769.070	
5,te_batchmatmulv2_bd33f7fde4314e857a6fa9233f18deac9095f0100db3583e8c2f8cb67171df5c__kernel0,AI_CORE,45,568,9.260,1785402658577769.090	,1785402658577778.350	
5,N/A,EVENT_RESET,44,151,0.080,1785402658577770.110	,1785402658577770.190	
5,N/A,EVENT_WAIT,44,152,9.060,1785402658577770.210	,1785402658577779.270	
5,N/A,EVENT_RECORD,45,569,0.020,1785402658577778.370	,1785402658577778.390	
5,N/A,EVENT_WAIT,45,570,1.980,1785402658577778.410	,1785402658577780.390	
5,N/A,EVENT_RESET,44,153,0.100,1785402658577779.310	,1785402658577779.410	
5,N/A,EVENT_RECORD,44,154,0.020,1785402658577779.430	,1785402658577779.450	
5,N/A,EVENT_RECORD,44,155,0.020,1785402658577779.470	,1785402658577779.490	
5,N/A,EVENT_WAIT,44,156,186.180,1785402658577779.510	,1785402658577965.690	
5,N/A,EVENT_RESET,45,571,0.100,1785402658577780.430	,1785402658577780.530	
5,te_gatherv2_32da66449a6dcce3b9ce6f5daa62459d9d4045bcc57dd49b94d6a8070eb661aa__kernel0,AI_VECTOR_CORE,45,572,1.560,1785402658577780.550	,1785402658577782.110	
5,N/A,EVENT_WAIT,45,573,0.020,1785402658577782.130	,1785402658577782.150	
5,N/A,EVENT_RESET,45,574,0.100,1785402658577782.170	,1785402658577782.270	
5,te_gatherv2_32da66449a6dcce3b9ce6f5daa62459d9d4045bcc57dd49b94d6a8070eb661aa__kernel0,AI_VECTOR_CORE,45,575,1.180,1785402658577782.290	,1785402658577783.470	
5,N/A,EVENT_WAIT,45,576,0.020,1785402658577783.490	,1785402658577783.510	
5,N/A,EVENT_RESET,45,577,0.100,1785402658577783.530	,1785402658577783.630	
5,te_rotarypositionembedding_55cda2a9968ed139ed3fa86a56e751904aac86dbc2e553105668df265c4dd275,MIX_AIV,45,578,2.520,1785402658577784.810	,1785402658577787.330	
5,te_concatd_9c3ad382f53f18d03eb0afad5dba932ea3575822cf312aa31245efed5c0aa030__kernel0,AI_VECTOR_CORE,45,579,4.040,1785402658577788.390	,1785402658577792.430	
5,te_expand_5048d24604c4bc1589d7bcb2c8bcb22aed64c94523ab27bbcba0a8b658720694__kernel0,AI_VECTOR_CORE,45,580,6.840,1785402658577792.450	,1785402658577799.290	
5,N/A,EVENT_WAIT,45,581,0.000,1785402658577799.310	,1785402658577799.310	
5,N/A,EVENT_RESET,45,582,0.080,1785402658577799.350	,1785402658577799.430	
5,te_rotarypositionembedding_eede566b717ead18a4218a0c9fa9a80d8fcd61b3195acba056ecd968fa4ce688,MIX_AIV,45,583,3.640,1785402658577800.390	,1785402658577804.030	
5,te_realdiv_b506c0f891f026aed2413a1186e9e94a3d716c388d3b217b504460658630f25b__kernel0,AI_VECTOR_CORE,45,584,1.280,1785402658577805.190	,1785402658577806.470	
5,te_batchmatmulv2_bbaed307a57d45d0ace88438c2699b145543e77140346ea93b693d31b9bdf9e9__kernel0,AI_CORE,45,585,9.440,1785402658577806.490	,1785402658577815.930	
5,te_add_a19c274e9222a5f3daaa2e27163ccfc04ff50f31d9f42fa6db6f36380f6185bc__kernel0,AI_VECTOR_CORE,45,586,4.160,1785402658577815.950	,1785402658577820.110	
5,te_softmaxv2_675654d044d110d635d37aabfe0704bf11353c7fa13156e498a72f2a08e21d02__kernel0,AI_VECTOR_CORE,45,587,3.260,1785402658577820.150	,1785402658577823.410	
5,te_batchmatmulv2_bd33f7fde4314e857a6fa9233f18deac9095f0100db3583e8c2f8cb67171df5c__kernel0,AI_CORE,45,588,9.860,1785402658577823.430	,1785402658577833.290	
5,N/A,EVENT_WAIT,45,589,0.000,1785402658577833.330	,1785402658577833.330	
5,N/A,EVENT_RESET,45,590,0.100,1785402658577833.350	,1785402658577833.450	
5,te_concatd_9c3ad382f53f18d03eb0afad5dba932ea3575822cf312aa31245efed5c0aa030__kernel0,AI_VECTOR_CORE,45,591,5.380,1785402658577833.470	,1785402658577838.850	
